"","year","trat","Cost","Price","gain","prob"
"8423",1982,"1x",15,0.125,"212.842175305517",0.0198429071175797
"8424",1982,"1x",15,0.125,"167.480033087762",0.146408020647222
"8425",1982,"1x",15,0.125,"171.601424690347",0.126461738602649
"8426",1982,"1x",15,0.125,"133.322327011132",0.383932589960992
"8427",1982,"1x",15,0.125,"185.165991245587",0.0743958175428406
"8428",1982,"1x",15,0.125,"173.366649681518",0.118525992052682
"8429",1982,"1x",15,0.125,"106.088612551691",0.621042402362139
"8430",1982,"1x",15,0.125,"80.3647227959173",0.81007052976783
"8431",1983,"1x",15,0.125,"57.1475027238257",0.99615106867833
"8432",1983,"1x",15,0.125,"76.315271059746",0.968008590463691
"8433",1983,"1x",15,0.125,"86.5810271024566",0.921760837994796
"8434",1983,"1x",15,0.125,"114.944741967345",0.584863208050323
"8435",1983,"1x",15,0.125,"127.629737542915",0.37315353992278
"8436",1983,"1x",15,0.125,"95.4307146191436",0.851242091696102
"8437",1983,"1x",15,0.125,"97.6813567392483",0.828013607341028
"8438",1983,"1x",15,0.125,"52.3289402899868",0.997943462345139
"8439",1983,"1x",15,0.125,"103.424943265099",0.758912246688268
"8440",1983,"1x",15,0.125,"88.7532532562341",0.907399501864667
"8441",1984,"1x",15,0.125,"138.67405370723",0.325545630768359
"8442",1984,"1x",15,0.125,"209.011236128717",0.0155548438999884
"8443",1984,"1x",15,0.125,"142.972331226554",0.288988525022778
"8444",1984,"1x",15,0.125,"155.92974312334",0.192110969600912
"8445",1984,"1x",15,0.125,"125.630384258202",0.445769853962292
"8446",1984,"1x",15,0.125,"88.8707443589224",0.77454109348164
"8447",1984,"1x",15,0.125,"106.209701667239",0.630799777180237
"8448",1984,"1x",15,0.125,"83.74309517542",0.810046256059724
"8449",1984,"1x",15,0.125,"170.457586504729",0.110858027101906
"8450",1984,"1x",15,0.125,"83.7830380433884",0.809783683270852
"8451",1985,"1x",15,0.125,"47.2383032683847",0.999999999948435
"8452",1985,"1x",15,0.125,"22.9755398445559",1
"8453",1985,"1x",15,0.125,"30.4343115131178",0.999999999999999
"8454",1985,"1x",15,0.125,"20.8420711870785",1
"8455",1985,"1x",15,0.125,"29.6051884263852",1
"8456",1985,"1x",15,0.125,"26.7303036189351",1
"8457",1985,"1x",15,0.125,"16.4865028666018",1
"8458",1985,"1x",15,0.125,"31.1822747405295",0.999999999999998
"8459",1985,"1x",15,0.125,"51.9786069315387",0.999999999235536
"8460",1985,"1x",15,0.125,"37.3878438077045",0.999999999999891
"8461",1986,"1x",15,0.125,"144.003937879399",0.279110850083473
"8462",1986,"1x",15,0.125,"135.679854487307",0.351063613322288
"8463",1986,"1x",15,0.125,"108.281253368928",0.612497493326265
"8464",1986,"1x",15,0.125,"129.673840367614",0.406733171616755
"8465",1986,"1x",15,0.125,"84.181588033447",0.80884668971568
"8466",1986,"1x",15,0.125,"214.113180026714",0.0108512789328618
"8467",1986,"1x",15,0.125,"146.374728625457",0.26001104210257
"8468",1986,"1x",15,0.125,"135.949872531157",0.348624543045075
"8469",1986,"1x",15,0.125,"136.5950981623",0.342821670166336
"8470",1986,"1x",15,0.125,"214.475839971974",0.0106006775560403
"8471",1987,"1x",15,0.125,"132.858762987916",0.295106353467077
"8472",1987,"1x",15,0.125,"109.33732527963",0.672401860351969
"8473",1987,"1x",15,0.125,"121.678385488111",0.471980962158435
"8474",1987,"1x",15,0.125,"137.225652164397",0.23532738918992
"8475",1987,"1x",15,0.125,"75.7325298349492",0.968125510035869
"8476",1987,"1x",15,0.125,"103.295236590641",0.75791116557257
"8477",1987,"1x",15,0.125,"109.071715990799",0.676408437071581
"8478",1987,"1x",15,0.125,"132.568406719903",0.299316400374122
"8479",1987,"1x",15,0.125,"86.8652542759564",0.91738433315342
"8480",1987,"1x",15,0.125,"71.182480001663",0.979547341396251
"8481",1988,"1x",15,0.125,"158.569659000344",0.127653968986941
"8482",1988,"1x",15,0.125,"117.461579718096",0.529839613335828
"8483",1988,"1x",15,0.125,"52.2996313323683",0.977071949859319
"8484",1988,"1x",15,0.125,"104.01580979287",0.681332598559547
"8485",1988,"1x",15,0.125,"63.3625392006256",0.952583085471175
"8486",1988,"1x",15,0.125,"75.5531299669578",0.90505257712631
"8487",1988,"1x",15,0.125,"61.132444723828",0.958736255345323
"8488",1988,"1x",15,0.125,"93.1364661484645",0.785906389181932
"8489",1988,"1x",15,0.125,"73.3720001118322",0.915468255849534
"8490",1988,"1x",15,0.125,"126.012833886605",0.429621043208483
"8491",1989,"1x",15,0.125,"68.6846923884805",0.985233043739906
"8492",1989,"1x",15,0.125,"74.3888953728692",0.973466171557236
"8493",1989,"1x",15,0.125,"104.054335550532",0.750561155220914
"8494",1989,"1x",15,0.125,"97.9592497261619",0.825041340190118
"8495",1989,"1x",15,0.125,"68.5766118342858",0.985403457179051
"8496",1989,"1x",15,0.125,"130.600123526066",0.326516774480402
"8497",1989,"1x",15,0.125,"135.91009403518",0.249917897011617
"8498",1989,"1x",15,0.125,"106.137047835019",0.721709930154938
"8499",1989,"1x",15,0.125,"108.876841959815",0.681441620078215
"8500",1989,"1x",15,0.125,"104.114553970385",0.749749864458777
"8501",1990,"1x",15,0.125,"350.934697926843",0.000132804869131364
"8502",1990,"1x",15,0.125,"370.86156437597",3.72578133748247e-05
"8503",1990,"1x",15,0.125,"289.89420004468",0.00365020212526812
"8504",1990,"1x",15,0.125,"407.798897584423",2.75107957126153e-06
"8505",1990,"1x",15,0.125,"332.162498600553",0.000403642028946716
"8506",1990,"1x",15,0.125,"227.594525559592",0.0446559254085742
"8507",1990,"1x",15,0.125,"235.06826243542",0.0346041429103706
"8508",1990,"1x",15,0.125,"252.428365967602",0.0182553711833391
"8509",1990,"1x",15,0.125,"259.251396678205",0.0139412146009908
"8510",1990,"1x",15,0.125,"251.114585681208",0.0192052429484113
"8511",1991,"1x",15,0.125,"56.618990186083",0.968236284909527
"8512",1991,"1x",15,0.125,"96.7325084046784",0.752113887810855
"8513",1991,"1x",15,0.125,"92.877898534513",0.786402508129337
"8514",1991,"1x",15,0.125,"128.098464622294",0.406296229484787
"8515",1991,"1x",15,0.125,"159.535413993774",0.123554269664853
"8516",1991,"1x",15,0.125,"49.2865139935448",0.980780408105817
"8517",1991,"1x",15,0.125,"72.9611115514335",0.915754020283506
"8518",1991,"1x",15,0.125,"110.452379925532",0.61007212319587
"8519",1991,"1x",15,0.125,"100.530641651344",0.715649743333465
"8520",1991,"1x",15,0.125,"128.522444400071",0.401488972553237
"8521",1992,"1x",15,0.125,"335.946833435128",0.0102447225565609
"8522",1992,"1x",15,0.125,"309.939782262429",0.0207655534509114
"8523",1992,"1x",15,0.125,"196.28355395471",0.206514034154808
"8524",1992,"1x",15,0.125,"155.63461570056",0.351088039150278
"8525",1992,"1x",15,0.125,"141.74953039271",0.407730122311831
"8526",1992,"1x",15,0.125,"89.1213674170986",0.629809777553651
"8527",1992,"1x",15,0.125,"129.210324814929",0.460635312851863
"8528",1992,"1x",15,0.125,"87.5714907007609",0.636072718912944
"8529",1992,"1x",15,0.125,"86.345809544523",0.641000092240254
"8530",1992,"1x",15,0.125,"79.8542654580515",0.666690243276565
"8531",1993,"1x",15,0.125,"132.449282358265",0.385881169858789
"8532",1993,"1x",15,0.125,"186.293241215513",0.0612161869465677
"8533",1993,"1x",15,0.125,"128.62016199905",0.420407432193828
"8534",1993,"1x",15,0.125,"216.861813640503",0.01200725042043
"8535",1993,"1x",15,0.125,"174.644767265822",0.101467754415181
"8536",1993,"1x",15,0.125,"175.193418424887",0.0992186888161918
"8537",1993,"1x",15,0.125,"156.856537611508",0.195235432084522
"8538",1993,"1x",15,0.125,"253.725290035065",0.000917162908207758
"8539",1993,"1x",15,0.125,"122.356096060962",0.478110081857955
"8540",1993,"1x",15,0.125,"130.728020462311",0.401307304408056
"8541",1994,"1x",15,0.125,"303.460160438357",0.00726713773169929
"8542",1994,"1x",15,0.125,"229.655099899859",0.0720543468267741
"8543",1994,"1x",15,0.125,"273.731075199238",0.0202910685792466
"8544",1994,"1x",15,0.125,"292.9759817289",0.0106077909860811
"8545",1994,"1x",15,0.125,"186.566896822172",0.187619125720489
"8546",1994,"1x",15,0.125,"96.2216785725445",0.624279183720974
"8547",1994,"1x",15,0.125,"157.652006197837",0.307994376012435
"8548",1994,"1x",15,0.125,"344.616286575437",0.00138578007710455
"8549",1994,"1x",15,0.125,"194.135893842287",0.161692212702595
"8550",1994,"1x",15,0.125,"235.261124969018",0.0623507417358682
"8551",1995,"1x",15,0.125,"276.000757503191",0.00109837612059749
"8552",1995,"1x",15,0.125,"200.005322891715",0.0581511909342054
"8553",1995,"1x",15,0.125,"295.074574892979",0.000294455574852526
"8554",1995,"1x",15,0.125,"211.17116539478",0.0367536922967233
"8555",1995,"1x",15,0.125,"215.5061903083",0.0304126718004598
"8556",1995,"1x",15,0.125,"149.005476198586",0.28455242103494
"8557",1995,"1x",15,0.125,"159.843612243091",0.217071946666561
"8558",1995,"1x",15,0.125,"191.775613448174",0.0794268138301145
"8559",1995,"1x",15,0.125,"136.874642826938",0.370229688252046
"8560",1995,"1x",15,0.125,"211.291440018447",0.0365642057786865
"8561",1996,"1x",15,0.125,"211.801591386912",0.00272806775610823
"8562",1996,"1x",15,0.125,"170.071891240788",0.0648035014866239
"8563",1996,"1x",15,0.125,"136.230125725849",0.311614724439811
"8564",1996,"1x",15,0.125,"132.12245082425",0.356831479473826
"8565",1996,"1x",15,0.125,"130.464707544603",0.375712117274243
"8566",1996,"1x",15,0.125,"143.214020800133",0.24112825521468
"8567",1996,"1x",15,0.125,"133.44322537779",0.342033248429829
"8568",1996,"1x",15,0.125,"99.239822999657",0.735129407669021
"8569",1996,"1x",15,0.125,"142.126531215855",0.251505375295306
"8570",1996,"1x",15,0.125,"96.656883527834",0.76008796620913
"8571",1997,"1x",15,0.125,"292.545085264198",0.0241427102468721
"8572",1997,"1x",15,0.125,"350.240392184754",0.00420446301128274
"8573",1997,"1x",15,0.125,"227.331064167221",0.109639578909723
"8574",1997,"1x",15,0.125,"223.037531204747",0.119138187099398
"8575",1997,"1x",15,0.125,"147.285566296769",0.377408447922572
"8576",1997,"1x",15,0.125,"161.68581626356",0.316641571662323
"8577",1997,"1x",15,0.125,"104.708110872913",0.569468753650333
"8578",1997,"1x",15,0.125,"112.955257468571",0.532131859928731
"8579",1997,"1x",15,0.125,"109.96122269795",0.545736951094866
"8580",1997,"1x",15,0.125,"98.9414903473789",0.595231394685322
"8581",1998,"1x",15,0.125,"168.789707696139",0.00197240176164681
"8582",1998,"1x",15,0.125,"133.273143368259",0.21646434982209
"8583",1998,"1x",15,0.125,"121.149152438064",0.472935399691592
"8584",1998,"1x",15,0.125,"141.258473855607",0.104563283107495
"8585",1998,"1x",15,0.125,"122.109380949528",0.450410524628434
"8586",1998,"1x",15,0.125,"133.784497209921",0.207707588863292
"8587",1998,"1x",15,0.125,"136.845349501044",0.159809968566518
"8588",1998,"1x",15,0.125,"108.122338751425",0.758580423605277
"8589",1998,"1x",15,0.125,"146.187956520121",0.0609063943990015
"8590",1998,"1x",15,0.125,"148.964444186999",0.0435177810891724
"8591",1999,"1x",15,0.125,"169.763997632476",0.106702550846263
"8592",1999,"1x",15,0.125,"195.831323181053",0.0289785708951217
"8593",1999,"1x",15,0.125,"189.309580451405",0.0415515812609702
"8594",1999,"1x",15,0.125,"128.289087486172",0.417906022416793
"8595",1999,"1x",15,0.125,"122.821576282794",0.471878631136993
"8596",1999,"1x",15,0.125,"96.8976630199913",0.718243430437228
"8597",1999,"1x",15,0.125,"114.763451887935",0.552084737205886
"8598",1999,"1x",15,0.125,"98.6345661042055",0.703399504884196
"8599",1999,"1x",15,0.125,"92.0521896197661",0.757656265626385
"8600",1999,"1x",15,0.125,"95.9490707271898",0.726196218088093
"8601",2000,"1x",15,0.125,"285.172466052429",7.59326153076945e-06
"8602",2000,"1x",15,0.125,"228.85110718827",0.00217995220060907
"8603",2000,"1x",15,0.125,"225.746950239933",0.00280646774181004
"8604",2000,"1x",15,0.125,"202.561257975628",0.0152964279624827
"8605",2000,"1x",15,0.125,"205.863828343954",0.0122618192842474
"8606",2000,"1x",15,0.125,"296.725838135036",1.84112900369904e-06
"8607",2000,"1x",15,0.125,"237.448651729648",0.00104881238149479
"8608",2000,"1x",15,0.125,"265.53686845992",6.90078786289572e-05
"8609",2000,"1x",15,0.125,"206.896517646175",0.0114268464250622
"8610",2000,"1x",15,0.125,"179.642438161661",0.05913562668149
